edad,AniosDireccion,Gastocoche,Aniosempleo,Aniosresiden,ingres,ingres_pred,segmento
26.0,0.0,8.5,4.0,4.0,17.0,17.21557874494841,Muy Bajo
35.0,9.0,18.8,2.0,3.0,37.0,37.72237652122817,Medio
45.0,21.0,41.8,8.0,2.0,84.0,83.57245047407031,Alto
36.0,7.0,10.0,3.0,3.0,20.0,20.17551675407953,Muy Bajo
47.0,23.0,44.1,16.0,1.0,88.0,88.14389270101606,Alto
69.0,31.0,50.2,29.0,2.0,102.0,100.38165802555207,Muy Alto
52.0,26.0,26.6,13.0,1.0,52.0,53.22178116985536,Medio
21.0,0.0,13.5,0.0,4.0,27.0,27.174327766528453,Bajo
47.0,14.0,64.6,28.0,1.0,129.0,129.10024841595586,Muy Alto
24.0,0.0,9.9,1.0,2.0,20.0,19.945427861849055,Muy Bajo
54.0,3.0,14.2,19.0,2.0,28.0,28.609644939786513,Bajo
35.0,6.0,17.5,4.0,1.0,35.0,35.088886851431965,Bajo
34.0,11.0,10.8,3.0,3.0,22.0,21.75190412572381,Muy Bajo
28.0,5.0,19.0,8.0,4.0,38.0,38.15755796731417,Medio
36.0,13.0,30.6,6.0,5.0,62.0,61.314058497396644,Alto
29.0,5.0,12.9,1.0,3.0,26.0,25.9505049821583,Bajo
35.0,14.0,13.7,6.0,4.0,28.0,27.560820082965183,Bajo
42.0,0.0,25.9,14.0,2.0,50.0,51.93080254140106,Medio
28.0,6.0,22.1,1.0,4.0,45.0,44.32801850137661,Medio
49.0,20.0,32.3,17.0,1.0,66.0,64.61731625794997,Alto
36.0,11.0,13.6,9.0,4.0,27.0,27.379766023361018,Bajo
57.0,23.0,13.6,13.0,1.0,27.0,27.306074392467767,Bajo
44.0,15.0,50.1,1.0,3.0,99.0,100.16998621988057,Muy Alto
47.0,10.0,22.0,11.0,1.0,44.0,44.09038019888734,Medio
42.0,16.0,65.1,18.0,2.0,130.0,130.09031807254792,Muy Alto
25.0,6.0,7.6,0.0,3.0,15.0,15.361161388819372,Muy Bajo
34.0,0.0,14.5,1.0,3.0,29.0,29.173354223081844,Bajo
46.0,7.0,18.1,13.0,3.0,36.0,36.375505732352295,Bajo
28.0,4.0,11.0,7.0,5.0,22.0,22.224814843671133,Muy Bajo
47.0,5.0,23.0,14.0,2.0,46.0,46.13666292600902,Medio
35.0,10.0,21.7,14.0,3.0,45.0,43.523745348003565,Medio
39.0,10.0,20.4,6.0,1.0,43.0,40.87202289427537,Medio
29.0,5.0,17.3,10.0,1.0,35.0,34.689589704292324,Bajo
36.0,13.0,28.4,14.0,2.0,57.0,56.85566263463493,Alto
43.0,17.0,62.2,17.0,1.0,128.0,124.27375243299463,Muy Alto
56.0,1.0,65.1,27.0,4.0,130.0,130.2478033535227,Muy Alto
43.0,9.0,29.1,17.0,2.0,60.0,58.28818497460636,Alto
59.0,7.0,65.1,17.0,1.0,130.0,130.13440486231997,Muy Alto
34.0,4.0,15.1,9.0,1.0,30.0,30.313532420563618,Bajo
51.0,8.0,65.1,27.0,1.0,130.0,130.12830004593806,Muy Alto
62.0,23.0,28.1,26.0,2.0,57.0,56.29636603426247,Alto
43.0,9.0,33.9,2.0,5.0,70.0,67.92323658299668,Alto
54.0,20.0,29.1,5.0,2.0,58.0,58.251958264817006,Alto
26.0,5.0,13.2,1.0,2.0,26.0,26.51517677597632,Bajo
59.0,17.0,64.0,18.0,2.0,128.0,127.93004210983781,Muy Alto
55.0,30.0,13.5,2.0,1.0,27.0,27.057889022533985,Bajo
69.0,31.0,23.3,13.0,1.0,49.0,46.65660285448622,Medio
66.0,31.0,35.2,29.0,1.0,71.0,70.41874433179092,Alto
44.0,8.0,21.2,2.0,2.0,43.0,42.50800590263119,Medio
30.0,5.0,12.3,6.0,3.0,24.0,24.76348510011578,Muy Bajo
63.0,10.0,65.1,29.0,3.0,130.0,130.2051471430388,Muy Alto
41.0,15.0,23.2,8.0,4.0,46.0,46.52871601738873,Medio
33.0,1.0,46.7,5.0,2.0,93.0,93.3940344782985,Alto
35.0,0.0,17.0,10.0,1.0,34.0,34.12368727293143,Bajo
56.0,27.0,65.1,29.0,1.0,130.0,130.0699865276825,Muy Alto
41.0,15.0,32.8,18.0,5.0,67.0,65.72619006143901,Alto
33.0,7.0,26.1,14.0,4.0,53.0,52.33703636671079,Medio
39.0,7.0,13.9,4.0,1.0,28.0,27.911119539389926,Bajo
34.0,12.0,24.0,1.0,1.0,48.0,48.02816370046424,Medio
50.0,24.0,65.1,29.0,2.0,130.0,130.09507993154378,Muy Alto
26.0,4.0,10.6,4.0,3.0,22.0,21.363183314974222,Muy Bajo
24.0,5.0,13.9,1.0,5.0,27.0,27.988776200744027,Bajo
24.0,3.0,9.0,1.0,3.0,18.0,18.16534265259641,Muy Bajo
36.0,1.0,25.8,6.0,1.0,51.0,51.67415632161863,Medio
28.0,3.0,15.1,4.0,1.0,30.0,30.295942432407593,Bajo
25.0,6.0,10.6,5.0,3.0,21.0,21.354847122125644,Muy Bajo
31.0,4.0,21.0,3.0,5.0,43.0,42.1779443986815,Medio
69.0,11.0,11.0,29.0,2.0,21.0,22.243765117182157,Muy Bajo
55.0,22.0,64.1,21.0,1.0,127.0,128.07899199596847,Muy Alto
52.0,31.0,51.3,27.0,1.0,103.0,102.50781011486319,Muy Alto
27.0,2.0,9.1,3.0,1.0,18.0,18.32433639733955,Muy Bajo
67.0,12.0,39.1,29.0,1.0,78.0,78.27528716684313,Alto
57.0,31.0,28.2,6.0,2.0,57.0,56.422445934465344,Alto
49.0,3.0,37.0,7.0,1.0,75.0,74.04439027433645,Alto
38.0,1.0,11.4,5.0,2.0,23.0,22.972386863311428,Muy Bajo
32.0,6.0,13.1,5.0,2.0,27.0,26.33166313013708,Bajo
32.0,7.0,6.0,1.0,4.0,12.0,12.209413372684914,Muy Bajo
33.0,0.0,19.3,2.0,1.0,38.0,38.695674627805786,Medio
58.0,18.0,26.3,0.0,1.0,53.0,52.646864802184055,Medio
38.0,3.0,36.2,18.0,2.0,73.0,72.46785175208691,Alto
49.0,21.0,48.4,17.0,4.0,94.0,96.8187105002905,Muy Alto
25.0,3.0,11.6,0.0,4.0,24.0,23.38085694908642,Muy Bajo
52.0,17.0,35.9,17.0,5.0,73.0,71.92709589435111,Alto
30.0,3.0,17.7,1.0,2.0,35.0,35.51055854181977,Bajo
52.0,31.0,20.5,12.0,2.0,42.0,41.05707304895005,Medio
40.0,17.0,50.3,3.0,4.0,98.0,100.58265462226416,Muy Alto
48.0,18.0,65.1,20.0,2.0,130.0,130.09934854208555,Muy Alto
24.0,4.0,12.8,2.0,1.0,25.0,25.690822983602516,Bajo
36.0,7.0,13.4,2.0,3.0,25.0,26.957847708746165,Bajo
22.0,2.0,10.7,1.0,5.0,22.0,21.61089654068561,Muy Bajo
34.0,12.0,16.2,8.0,2.0,33.0,32.50326070935199,Bajo
28.0,7.0,16.7,2.0,3.0,33.0,33.524183485571214,Bajo
30.0,3.0,11.9,0.0,5.0,24.0,24.017856722160197,Muy Bajo
45.0,22.0,17.3,7.0,1.0,35.0,34.655861411500126,Bajo
50.0,15.0,22.5,1.0,1.0,45.0,45.05986780331068,Medio
36.0,7.0,10.2,1.0,1.0,20.0,20.51713372373649,Muy Bajo
34.0,0.0,18.3,1.0,1.0,36.0,36.70108634685804,Medio
45.0,19.0,65.1,17.0,3.0,130.0,130.11116328217088,Muy Alto
69.0,19.0,48.0,29.0,2.0,96.0,96.03801526060778,Muy Alto
25.0,1.0,10.6,6.0,4.0,21.0,21.402708960991216,Muy Bajo
50.0,22.0,15.9,7.0,1.0,31.0,31.8737659552669,Bajo
37.0,6.0,45.7,5.0,4.0,93.0,91.4429291076762,Alto
44.0,13.0,45.0,15.0,1.0,90.0,89.96957630713555,Alto
61.0,9.0,22.3,6.0,1.0,46.0,44.71648383525705,Medio
46.0,0.0,34.3,16.0,4.0,66.0,68.7575046929843,Alto
40.0,0.0,10.0,7.0,1.0,20.0,20.163365680452944,Muy Bajo
20.0,1.0,6.9,4.0,5.0,14.0,14.032930011349885,Muy Bajo
34.0,9.0,9.9,0.0,5.0,20.0,20.013373029488456,Muy Bajo
50.0,19.0,21.4,10.0,2.0,45.0,42.89109284791812,Medio
45.0,17.0,50.9,21.0,3.0,100.0,101.79233669676952,Muy Alto
45.0,25.0,65.1,15.0,5.0,130.0,130.13931964633903,Muy Alto
26.0,0.0,13.8,0.0,3.0,28.0,27.757044967116936,Bajo
28.0,3.0,27.1,10.0,5.0,55.0,54.35717347013427,Medio
69.0,7.0,17.8,29.0,1.0,36.0,35.7997545001256,Bajo
35.0,11.0,9.5,1.0,5.0,19.0,19.2114413781997,Muy Bajo
50.0,3.0,16.0,8.0,1.0,32.0,32.14761534967341,Bajo
31.0,9.0,14.1,1.0,1.0,28.0,28.279739294835306,Bajo
63.0,1.0,65.1,27.0,4.0,130.0,130.26359308444685,Muy Alto
55.0,15.0,46.8,18.0,1.0,95.0,93.58294273296434,Alto
28.0,7.0,31.7,5.0,4.0,65.0,63.48506094617966,Alto
32.0,9.0,28.9,6.0,1.0,57.0,57.819831602905154,Alto
35.0,4.0,30.0,10.0,1.0,61.0,60.04684370531838,Alto
26.0,7.0,14.5,1.0,1.0,28.0,29.074225174200897,Bajo
32.0,11.0,23.8,8.0,1.0,47.0,47.639466188171895,Medio
44.0,1.0,39.1,14.0,4.0,79.0,78.32329247572883,Alto
44.0,16.0,30.8,1.0,1.0,61.0,61.60322133425604,Alto
40.0,18.0,14.3,0.0,1.0,28.0,28.663058332966862,Bajo
62.0,3.0,21.8,4.0,1.0,44.0,43.74092448090625,Medio
52.0,2.0,15.5,6.0,1.0,31.0,31.15516805000807,Bajo
54.0,23.0,22.9,4.0,2.0,47.0,45.868239603600195,Medio
46.0,20.0,64.4,21.0,1.0,128.0,128.66492846941568,Muy Alto
56.0,18.0,24.3,13.0,2.0,47.0,48.699460795077066,Medio
38.0,16.0,14.2,4.0,2.0,28.0,28.500126739296316,Bajo
48.0,3.0,39.3,9.0,3.0,79.0,78.68868519216309,Alto
35.0,7.0,39.0,11.0,2.0,82.0,78.02147897831435,Alto
45.0,25.0,34.4,14.0,3.0,69.0,68.82876246470013,Alto
31.0,4.0,18.2,0.0,2.0,37.0,36.50504207463782,Bajo
35.0,11.0,16.5,5.0,1.0,33.0,33.07605313640121,Bajo
66.0,24.0,7.0,6.0,1.0,14.0,14.142745863426851,Muy Bajo
45.0,11.0,26.5,13.0,2.0,54.0,53.09103688612322,Medio
51.0,13.0,22.6,6.0,2.0,46.0,45.30433357370754,Medio
38.0,14.0,27.4,14.0,1.0,55.0,54.83393695052075,Alto
42.0,5.0,30.4,3.0,4.0,62.0,60.927296860636595,Alto
54.0,13.0,32.3,20.0,1.0,65.0,64.6601265011929,Alto
45.0,18.0,22.3,14.0,2.0,44.0,44.68569124156581,Medio
63.0,31.0,65.1,29.0,2.0,130.0,130.09760264792058,Muy Alto
20.0,0.0,11.2,1.0,5.0,23.0,22.611676150123326,Muy Bajo
22.0,1.0,10.0,1.0,2.0,21.0,20.136614488457464,Muy Bajo
47.0,25.0,32.0,3.0,4.0,65.0,64.05442799575587,Alto
54.0,15.0,61.7,29.0,1.0,124.0,123.32751198064722,Muy Alto
57.0,22.0,24.4,11.0,3.0,48.0,48.90991569984639,Medio
47.0,19.0,27.3,17.0,2.0,53.0,54.66743979007233,Alto
53.0,29.0,65.1,25.0,2.0,130.0,130.07639561207355,Muy Alto
39.0,13.0,33.9,5.0,3.0,71.0,67.8493472045837,Alto
39.0,10.0,46.1,18.0,1.0,90.0,92.1693086228519,Alto
45.0,3.0,57.1,11.0,2.0,118.0,114.1736837922148,Muy Alto
63.0,14.0,15.2,2.0,2.0,31.0,30.55628924632617,Bajo
41.0,6.0,19.0,20.0,1.0,41.0,38.120552347900905,Medio
31.0,0.0,11.6,2.0,5.0,24.0,23.436172326027563,Muy Bajo
34.0,2.0,11.9,0.0,1.0,24.0,23.922143004807012,Muy Bajo
36.0,9.0,15.6,8.0,1.0,32.0,31.294956732299294,Bajo
63.0,3.0,46.2,25.0,1.0,90.0,92.46081113555616,Alto
20.0,0.0,9.5,0.0,2.0,19.0,19.136721416868962,Muy Bajo
37.0,7.0,16.8,11.0,1.0,33.0,33.703921081394526,Bajo
29.0,8.0,22.7,7.0,1.0,45.0,45.44781467400225,Medio
33.0,6.0,25.0,6.0,3.0,50.0,50.10631462513857,Medio
37.0,10.0,11.3,1.0,1.0,23.0,22.702696954751456,Muy Bajo
55.0,15.0,31.7,3.0,4.0,64.0,63.51218053724845,Alto
19.0,0.0,13.3,0.0,2.0,27.0,26.71648043728415,Bajo
59.0,7.0,8.3,2.0,4.0,17.0,16.861007710260818,Muy Bajo
42.0,5.0,22.6,18.0,1.0,45.0,45.30644417625034,Medio
29.0,5.0,26.5,9.0,4.0,54.0,53.12589326461234,Medio
28.0,2.0,14.7,5.0,3.0,30.0,29.557523850454334,Bajo
47.0,6.0,20.6,3.0,1.0,43.0,41.2997058086547,Medio
40.0,17.0,38.1,15.0,1.0,73.0,76.17789623203103,Alto
32.0,5.0,12.7,1.0,1.0,26.0,25.503936032145532,Bajo
46.0,25.0,37.7,18.0,1.0,75.0,75.36742447750493,Alto
40.0,20.0,30.9,22.0,4.0,62.0,61.89294985590675,Alto
29.0,4.0,14.5,7.0,1.0,29.0,29.101939963208757,Bajo
50.0,15.0,65.1,25.0,5.0,130.0,130.204654582513,Muy Alto
48.0,22.0,18.7,2.0,2.0,37.0,37.47525890343609,Medio
45.0,26.0,65.1,23.0,2.0,130.0,130.06668251507546,Muy Alto
37.0,12.0,10.6,3.0,4.0,20.0,21.382930310206813,Muy Bajo
37.0,7.0,57.6,4.0,3.0,117.0,115.15405976718978,Muy Alto
35.0,11.0,14.0,0.0,1.0,27.0,28.080000915760927,Bajo
43.0,20.0,65.1,23.0,1.0,130.0,130.05800222253328,Muy Alto
35.0,13.0,29.8,15.0,2.0,60.0,59.64835772571546,Alto
59.0,31.0,7.4,29.0,2.0,15.0,14.961672582880572,Muy Bajo
42.0,18.0,15.0,5.0,2.0,31.0,30.099282545944853,Bajo
39.0,10.0,19.3,3.0,2.0,40.0,38.69963965826663,Medio
51.0,17.0,33.3,15.0,3.0,68.0,66.67970951723223,Alto
21.0,0.0,8.7,0.0,2.0,17.0,17.542763472449693,Muy Bajo
45.0,22.0,65.1,17.0,1.0,130.0,130.0453945369891,Muy Alto
46.0,19.0,24.3,12.0,1.0,49.0,48.644357094677105,Medio
32.0,0.0,13.4,2.0,1.0,26.0,26.921343502500836,Bajo
21.0,0.0,11.8,0.0,1.0,24.0,23.700949964736164,Muy Bajo
27.0,1.0,12.7,4.0,4.0,26.0,25.594127202956827,Bajo
39.0,11.0,24.4,8.0,4.0,49.0,48.93383999302316,Medio
41.0,2.0,25.1,0.0,1.0,50.0,50.275457470113196,Medio
25.0,0.0,11.3,0.0,2.0,23.0,22.739480441698053,Muy Bajo
32.0,9.0,22.6,3.0,4.0,44.0,45.32634240765546,Medio
58.0,31.0,15.1,0.0,2.0,31.0,30.277241989690395,Bajo
31.0,0.0,6.5,7.0,5.0,13.0,13.268195154144859,Muy Bajo
52.0,8.0,59.7,20.0,2.0,119.0,119.37221655099987,Muy Alto
34.0,4.0,25.4,4.0,5.0,50.0,50.96546326914316,Medio
29.0,2.0,10.2,1.0,1.0,20.0,20.52048761397319,Muy Bajo
59.0,0.0,23.7,1.0,1.0,47.0,47.531920179808374,Medio
24.0,0.0,11.9,0.0,5.0,23.0,24.015808839778863,Muy Bajo
48.0,15.0,64.2,28.0,4.0,129.0,128.38199241616516,Muy Alto
42.0,3.0,28.6,3.0,1.0,59.0,57.262049804775444,Alto
39.0,0.0,53.5,15.0,2.0,106.0,106.99498234448666,Muy Alto
28.0,4.0,8.9,4.0,1.0,18.0,17.921458151117196,Muy Bajo
35.0,5.0,25.3,19.0,5.0,49.0,50.78801749015516,Medio
48.0,6.0,19.2,12.0,4.0,39.0,38.60420389092281,Medio
36.0,12.0,19.1,12.0,2.0,40.0,38.30035416035562,Medio
24.0,5.0,15.8,0.0,5.0,32.0,31.778206617412703,Bajo
46.0,23.0,31.1,19.0,4.0,62.0,62.289320348968275,Alto
23.0,3.0,13.7,0.0,1.0,27.0,27.48498249186301,Bajo
44.0,23.0,65.1,10.0,4.0,130.0,130.10969547540407,Muy Alto
43.0,6.0,12.6,1.0,1.0,25.0,25.325393039689544,Muy Bajo
49.0,17.0,26.0,8.0,4.0,53.0,52.125851646624376,Medio
65.0,16.0,38.3,21.0,1.0,75.0,76.64663184625968,Alto
44.0,21.0,27.9,5.0,4.0,56.0,55.885534924208685,Alto
23.0,1.0,9.2,4.0,2.0,19.0,18.547387338424404,Muy Bajo
59.0,31.0,19.1,2.0,3.0,38.0,38.290860916031384,Medio
34.0,10.0,23.5,12.0,1.0,47.0,47.05553388234538,Medio
32.0,9.0,48.2,0.0,1.0,93.0,96.3190236030398,Muy Alto
31.0,9.0,15.3,8.0,2.0,31.0,30.712239531710814,Bajo
69.0,31.0,10.5,12.0,2.0,21.0,21.14274928501755,Muy Bajo
27.0,2.0,22.1,6.0,1.0,45.0,44.2675385210414,Medio
48.0,8.0,27.3,4.0,1.0,54.0,54.664170037222945,Alto
20.0,0.0,9.4,2.0,4.0,19.0,18.9946311497452,Muy Bajo
55.0,0.0,13.7,3.0,1.0,27.0,27.573381086027567,Bajo
50.0,30.0,65.1,14.0,1.0,130.0,130.02131232797709,Muy Alto
29.0,8.0,44.1,3.0,2.0,86.0,88.1673625765008,Alto
40.0,1.0,13.4,2.0,1.0,27.0,26.935560185039126,Bajo
40.0,13.0,33.6,9.0,2.0,67.0,67.23218921243605,Alto
29.0,2.0,23.0,1.0,2.0,44.0,46.087046824465084,Medio
52.0,9.0,20.0,16.0,1.0,40.0,40.12283790899746,Medio
38.0,1.0,41.5,21.0,1.0,85.0,83.02801394295426,Alto
24.0,0.0,7.8,1.0,3.0,16.0,15.782508394894554,Muy Bajo
38.0,10.0,27.1,13.0,3.0,54.0,54.30337738087307,Medio
44.0,8.0,30.2,15.0,2.0,63.0,60.485909239625855,Alto
50.0,14.0,35.0,22.0,1.0,69.0,70.037649904896,Alto
62.0,31.0,15.3,29.0,1.0,31.0,30.70390782429943,Bajo
33.0,7.0,9.3,1.0,2.0,19.0,18.74176765964144,Muy Bajo
44.0,10.0,16.6,6.0,2.0,34.0,33.32842786348806,Bajo
47.0,13.0,64.8,24.0,1.0,129.0,129.49682281940616,Muy Alto
52.0,26.0,29.7,3.0,2.0,59.0,59.41848092000641,Alto
35.0,3.0,30.3,14.0,3.0,60.0,60.70984283548372,Alto
46.0,16.0,22.3,0.0,1.0,45.0,44.646386039164824,Medio
45.0,21.0,30.7,10.0,4.0,61.0,61.48242292829487,Alto
46.0,6.0,18.4,8.0,1.0,38.0,36.9157473343884,Medio
64.0,21.0,5.5,5.0,1.0,11.0,11.155243214970719,Muy Bajo
53.0,22.0,65.1,29.0,1.0,130.0,130.0823631213044,Muy Alto
39.0,3.0,65.1,12.0,4.0,130.0,130.17814544374008,Muy Alto
27.0,3.0,13.7,9.0,1.0,28.0,27.508197578406875,Bajo
63.0,0.0,50.2,27.0,2.0,101.0,100.48366055874737,Muy Alto
22.0,3.0,11.0,4.0,1.0,22.0,22.101813573468664,Muy Bajo
45.0,14.0,22.5,5.0,2.0,44.0,45.08586716040225,Medio
52.0,6.0,45.0,17.0,1.0,91.0,90.01757664645532,Alto
38.0,4.0,36.1,5.0,1.0,71.0,72.21685493007197,Alto
51.0,9.0,41.0,4.0,1.0,85.0,82.00226658757771,Alto
26.0,5.0,13.9,0.0,5.0,29.0,27.99171062097457,Bajo
42.0,22.0,50.6,13.0,5.0,100.0,101.20951306125889,Muy Alto
37.0,14.0,30.4,0.0,1.0,62.0,60.79540531020137,Alto
58.0,15.0,65.1,29.0,2.0,130.0,130.14758385640377,Muy Alto
30.0,7.0,18.7,10.0,1.0,38.0,37.47756176713904,Medio
43.0,3.0,39.3,14.0,1.0,78.0,78.63100889775663,Alto
54.0,25.0,35.0,15.0,1.0,72.0,69.99351812149285,Alto
43.0,3.0,65.1,24.0,1.0,130.0,130.12466746594225,Muy Alto
39.0,2.0,16.6,11.0,1.0,34.0,33.3285226491816,Bajo
35.0,10.0,23.8,10.0,1.0,47.0,47.65321580286714,Medio
42.0,5.0,27.4,9.0,1.0,55.0,54.869533514685166,Alto
24.0,4.0,9.0,0.0,4.0,18.0,18.187078283144817,Muy Bajo
25.0,0.0,10.6,0.0,5.0,22.0,21.424217382693605,Muy Bajo
21.0,1.0,16.1,2.0,5.0,32.0,32.3884884573262,Bajo
33.0,5.0,9.3,7.0,5.0,19.0,18.840310555606145,Muy Bajo
41.0,20.0,41.6,8.0,2.0,83.0,83.16820308985089,Alto
55.0,6.0,65.1,24.0,2.0,130.0,130.16739068964404,Muy Alto
28.0,8.0,11.3,1.0,2.0,23.0,22.71719460684168,Muy Bajo
31.0,5.0,18.4,8.0,1.0,37.0,36.88574092092597,Medio
58.0,0.0,15.2,12.0,1.0,30.0,30.587241034723085,Bajo
33.0,4.0,41.4,0.0,3.0,82.0,82.82688970027482,Alto
39.0,10.0,19.3,11.0,4.0,39.0,38.766537682448494,Medio
26.0,5.0,10.1,0.0,5.0,20.0,20.409695924713073,Muy Bajo
61.0,16.0,31.5,19.0,1.0,62.0,63.06663950769292,Alto
48.0,24.0,57.5,22.0,4.0,114.0,114.96978323957899,Muy Alto
34.0,15.0,26.1,10.0,5.0,53.0,52.32949580909409,Medio
39.0,3.0,20.9,7.0,2.0,40.0,41.92517569427127,Medio
36.0,11.0,10.7,1.0,2.0,22.0,21.526593625716437,Muy Bajo
39.0,19.0,53.9,19.0,2.0,106.0,107.72665112005646,Muy Alto
42.0,0.0,16.5,4.0,1.0,33.0,33.132381902417166,Bajo
40.0,18.0,36.4,23.0,1.0,73.0,72.79472901643106,Alto
34.0,3.0,15.6,6.0,5.0,32.0,31.418829008046146,Bajo
24.0,1.0,12.1,2.0,1.0,25.0,24.305622238566645,Muy Bajo
46.0,9.0,43.4,11.0,1.0,87.0,86.79066758937739,Alto
44.0,8.0,13.3,6.0,1.0,27.0,26.724562842114246,Bajo
48.0,17.0,65.1,21.0,1.0,130.0,130.07761291153716,Muy Alto
49.0,4.0,45.0,9.0,1.0,89.0,90.00585161568418,Alto
42.0,4.0,11.7,1.0,2.0,24.0,23.562195775751448,Muy Bajo
34.0,3.0,8.3,6.0,4.0,17.0,16.826238436880104,Muy Bajo
57.0,2.0,8.0,26.0,2.0,16.0,16.260623654733877,Muy Bajo
46.0,16.0,23.5,21.0,1.0,46.0,47.07382203026668,Medio
31.0,12.0,21.8,12.0,1.0,43.0,43.649155463277765,Medio
43.0,13.0,20.9,1.0,3.0,40.0,41.91359085280501,Medio
37.0,11.0,26.4,12.0,2.0,53.0,52.87188784535749,Medio
25.0,2.0,8.0,0.0,1.0,16.0,16.120300523395557,Muy Bajo
59.0,7.0,54.0,15.0,3.0,109.0,108.03806959069621,Muy Alto
62.0,11.0,40.2,15.0,3.0,80.0,80.49483677172526,Alto
48.0,11.0,18.7,15.0,3.0,38.0,37.56501626523954,Medio
30.0,10.0,16.0,1.0,1.0,32.0,32.06466224288758,Bajo
43.0,14.0,31.7,23.0,2.0,65.0,63.466197208081056,Alto
38.0,7.0,25.7,16.0,3.0,53.0,51.52622051249103,Medio
48.0,19.0,20.2,4.0,1.0,41.0,40.455658190812066,Medio
31.0,4.0,65.1,9.0,2.0,130.0,130.09725794586595,Muy Alto
24.0,4.0,10.5,0.0,1.0,21.0,21.098554962414838,Muy Bajo
63.0,24.0,45.0,19.0,3.0,90.0,90.03090847999508,Alto
57.0,9.0,47.5,6.0,1.0,96.0,94.98819017023752,Muy Alto
46.0,21.0,20.1,1.0,2.0,40.0,40.266373179978345,Medio
34.0,1.0,19.8,9.0,2.0,40.0,39.729914898563045,Medio
51.0,29.0,43.3,12.0,1.0,86.0,86.52742171289438,Alto
62.0,28.0,65.1,29.0,3.0,130.0,130.13397443101343,Muy Alto
36.0,16.0,42.0,13.0,4.0,84.0,84.03251364747646,Alto
41.0,4.0,56.1,6.0,1.0,109.0,112.13053939571242,Muy Alto
31.0,11.0,20.5,8.0,5.0,40.0,41.16139447370066,Medio
33.0,5.0,23.2,2.0,1.0,46.0,46.458072405439616,Medio
56.0,31.0,19.5,8.0,2.0,39.0,39.06452100115503,Medio
21.0,2.0,7.9,0.0,1.0,16.0,15.91175111747713,Muy Bajo
44.0,17.0,34.5,12.0,1.0,69.0,68.99922684983494,Alto
34.0,10.0,48.1,13.0,4.0,95.0,96.2221034957019,Muy Alto
41.0,7.0,58.9,17.0,4.0,117.0,117.80457099875613,Muy Alto
45.0,9.0,30.8,22.0,1.0,62.0,61.665393640431034,Alto
29.0,3.0,15.2,3.0,5.0,30.0,30.60471302429561,Bajo
50.0,28.0,65.1,29.0,2.0,130.0,130.0797650346151,Muy Alto
38.0,3.0,28.7,18.0,1.0,58.0,57.476207775854476,Alto
66.0,31.0,4.4,4.0,2.0,9.0,8.952237951257032,Muy Bajo
32.0,13.0,13.5,3.0,1.0,26.0,27.072673721477887,Bajo
69.0,6.0,29.7,21.0,4.0,61.0,59.616069232839614,Alto
40.0,14.0,27.7,4.0,1.0,55.0,55.42125909519225,Alto
33.0,11.0,16.3,5.0,4.0,33.0,32.75391223837014,Bajo
31.0,7.0,12.3,0.0,3.0,25.0,24.74862173872532,Muy Bajo
66.0,31.0,65.1,29.0,1.0,130.0,130.07722838921688,Muy Alto
55.0,22.0,62.5,29.0,4.0,121.0,124.98060406586185,Muy Alto
36.0,6.0,10.0,0.0,1.0,20.0,20.1203321114402,Muy Bajo
59.0,31.0,4.9,6.0,4.0,10.0,9.9915181684083,Muy Bajo
39.0,8.0,45.0,8.0,4.0,91.0,90.0478268875583,Alto
37.0,12.0,14.5,5.0,1.0,29.0,29.08620171319771,Bajo
26.0,4.0,9.5,4.0,2.0,19.0,19.14124830086641,Muy Bajo
56.0,28.0,65.1,29.0,2.0,130.0,130.09329908969292,Muy Alto
44.0,19.0,11.5,5.0,2.0,24.0,23.116530584743394,Muy Bajo
25.0,5.0,10.6,5.0,2.0,20.0,21.33153456011517,Muy Bajo
43.0,21.0,53.7,22.0,1.0,107.0,107.30655247805453,Muy Alto
30.0,1.0,10.9,2.0,1.0,22.0,21.924835863246123,Muy Bajo
27.0,3.0,51.3,3.0,1.0,106.0,102.5207761421166,Muy Alto
51.0,19.0,19.5,0.0,2.0,40.0,39.08657186101296,Medio
24.0,5.0,16.4,2.0,2.0,33.0,32.89709683680808,Bajo
51.0,16.0,28.6,0.0,1.0,58.0,57.227846677987785,Alto
52.0,16.0,65.1,24.0,4.0,130.0,130.17661899226871,Muy Alto
47.0,24.0,51.1,23.0,3.0,100.0,102.17225424682749,Muy Alto
51.0,22.0,63.7,24.0,2.0,126.0,127.30373456307933,Muy Alto
44.0,24.0,15.8,3.0,1.0,32.0,31.646740023343234,Bajo
28.0,6.0,24.8,2.0,3.0,50.0,49.68967511499236,Medio
40.0,16.0,9.6,0.0,1.0,20.0,19.292960762370928,Muy Bajo
39.0,14.0,14.1,2.0,1.0,28.0,28.28021801190698,Bajo
31.0,12.0,17.1,2.0,1.0,35.0,34.25563112959678,Bajo
54.0,31.0,12.2,4.0,1.0,25.0,24.461111352448082,Muy Bajo
52.0,14.0,11.5,3.0,2.0,23.0,23.150565749750566,Muy Bajo
38.0,7.0,25.1,13.0,1.0,51.0,50.27004693042035,Medio
39.0,17.0,14.8,0.0,4.0,29.0,29.743688752746646,Bajo
37.0,12.0,11.3,5.0,2.0,23.0,22.728488518378047,Muy Bajo
27.0,4.0,15.8,2.0,4.0,32.0,31.76481494586529,Bajo
